Question,Choice 1,Choice 2,Choice 3,Choice 4,Correct Answer (1-4),Explanation,Difficulty,Subject,Chapter,Topic
"A patient has multiple distressing physical symptoms plus excessive thoughts, feelings, or behaviors related to these symptoms. The diagnosis most consistent with this is:",illness anxiety disorder,somatic symptom disorder,factitious disorder,conversion disorder,2,"Somatic symptom disorder involves one or more distressing somatic symptoms together with disproportionate concern, anxiety, or maladaptive behaviors related to them.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
Preoccupation with having a serious illness despite minimal or no somatic symptoms is most characteristic of:,illness anxiety disorder,panic disorder,somatic symptom disorder,delusional disorder,1,Illness anxiety disorder centers on excessive fear of having or acquiring a serious illness despite minimal or absent somatic symptoms.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
"Sudden paralysis after conflict, inconsistent with neurological disease and not intentionally produced, most strongly suggests:",factitious disorder,malingering,conversion disorder,major neurocognitive disorder,3,Conversion disorder involves neurological-type symptoms incompatible with recognized medical conditions and not intentionally produced.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which condition involves falsification of illness or injury in self or another in the absence of obvious external incentives?,illness anxiety disorder,factitious disorder,panic disorder,somatic symptom disorder,2,Factitious disorder involves deliberate falsification or induction of illness without clear external rewards.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
"In depersonalization/derealization disorder, reality testing is typically:",grossly impaired,absent during episodes,generally intact,replaced by delusional beliefs,3,"Individuals with depersonalization/derealization disorder usually recognize that their altered experiences are subjective, so reality testing remains intact.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
"In dissociative amnesia, the memory disturbance most often involves:",inability to form new memories due to dementia,forgetting only trivial daily events,"inability to recall important autobiographical information, often traumatic or stressful",progressive memory loss from neurodegeneration,3,"Dissociative amnesia typically involves inability to remember important autobiographical material, especially related to trauma or severe stress.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which feature best differentiates dissociative identity disorder from psychotic disorders?,presence of trauma history,disruption of identity with distinct personality states and amnestic gaps,social withdrawal,unusual perceptual experiences only,2,Dissociative identity disorder is defined by identity disruption involving distinct personality states together with recurrent memory gaps.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which pattern best fits anorexia nervosa?,recurrent binges followed by laxative misuse at normal weight,significantly low body weight with intense fear of gaining weight and body image disturbance,obesity with loss of control eating,food restriction due solely to poverty,2,"Anorexia nervosa is characterized by significantly low body weight, intense fear of weight gain, and disturbance in body image or self-evaluation.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
Recurrent binge eating followed by compensatory behaviors such as vomiting most strongly indicates:,anorexia nervosa,bulimia nervosa,binge-eating disorder,avoidant/restrictive food intake disorder,2,"Bulimia nervosa involves recurrent binge eating episodes followed by compensatory behaviors such as vomiting, laxative misuse, fasting, or excessive exercise.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
Recurrent binge eating without regular inappropriate compensatory behaviors is most consistent with:,bulimia nervosa,binge-eating disorder,anorexia nervosa,pica,2,Binge-eating disorder is defined by recurrent binge eating episodes without the regular compensatory behaviors seen in bulimia nervosa.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which sleep-wake disorder is characterized by dissatisfaction with sleep quantity or quality associated with difficulty initiating or maintaining sleep?,hypersomnolence disorder,insomnia disorder,narcolepsy,nightmare disorder,2,"Insomnia disorder involves persistent dissatisfaction with sleep quantity or quality due to difficulty falling asleep, staying asleep, or waking too early.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
Excessive sleepiness despite a main sleep period lasting at least 7 hours is most characteristic of:,insomnia disorder,hypersomnolence disorder,obstructive sleep apnea only,circadian rhythm sleep-wake disorder only,2,Hypersomnolence disorder is marked by excessive sleepiness despite apparently adequate main sleep duration.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
Erectile disorder is categorized under:,paraphilic disorders,sexual dysfunctions,gender dysphoria,impulse-control disorders,2,Erectile disorder is classified among sexual dysfunctions because it involves impaired sexual response rather than atypical sexual preference or gender incongruence.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which statement best reflects the concept of gender dysphoria?,It is identical to sexual dysfunction,It refers to distress associated with incongruence between experienced gender and assigned sex,It is classified as a paraphilic disorder,It always requires surgical treatment,2,Gender dysphoria refers to clinically significant distress associated with incongruence between experienced gender and assigned sex.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
Recurrent behavioral outbursts representing failure to control aggressive impulses that are grossly out of proportion to provocation is most characteristic of:,conduct disorder,oppositional defiant disorder,intermittent explosive disorder,antisocial personality disorder,3,Intermittent explosive disorder involves recurrent impulsive aggressive outbursts that are disproportionate to the provocation.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which feature most strongly distinguishes conduct disorder from oppositional defiant disorder?,irritability,argumentativeness,violation of major rights of others or age-appropriate societal norms,temper outbursts only,3,"Conduct disorder is distinguished by more severe behaviors involving aggression, deceit, destruction, theft, or serious rule violations.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
"Repeated unlawful behavior since age 15, deceitfulness, impulsivity, aggression, and lack of remorse in an adult most strongly suggest:",narcissistic personality disorder,antisocial personality disorder,borderline personality disorder,conduct disorder,2,"Antisocial personality disorder requires a pervasive pattern of disregard for and violation of the rights of others since age 15, including deceitfulness, impulsivity, aggression, and lack of remorse.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
"Instability in relationships, self-image, and affect, with marked impulsivity and recurrent self-harm, most strongly indicates:",histrionic personality disorder,borderline personality disorder,dependent personality disorder,cyclothymic disorder,2,"Borderline personality disorder is characterized by instability in relationships, self-image, and affect, along with impulsivity and recurrent self-harming behavior.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
Excessive emotionality and attention-seeking behavior is most characteristic of:,schizotypal personality disorder,obsessive-compulsive personality disorder,histrionic personality disorder,paranoid personality disorder,3,Histrionic personality disorder is defined by pervasive excessive emotionality and attention-seeking behavior.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
"Grandiosity, need for admiration, and lack of empathy are core features of:",narcissistic personality disorder,avoidant personality disorder,schizoid personality disorder,dependent personality disorder,1,"Narcissistic personality disorder is marked by grandiosity, a strong need for admiration, and limited empathy for others.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
"Social inhibition, feelings of inadequacy, and hypersensitivity to criticism are most characteristic of:",schizoid personality disorder,avoidant personality disorder,dependent personality disorder,social anxiety disorder only,2,"Avoidant personality disorder is characterized by social inhibition, feelings of inadequacy, and hypersensitivity to negative evaluation.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which feature best characterizes obsessive-compulsive personality disorder?,intrusive obsessions with ritual neutralization,perfectionism and rigid control at the expense of flexibility and efficiency,dramatic emotional displays and seductiveness,identity disturbance and self-harm,2,"Obsessive-compulsive personality disorder involves rigid perfectionism, orderliness, and control that interfere with flexibility and task completion.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
Persistent suspiciousness and tendency to interpret others' motives as malevolent is most typical of:,paranoid personality disorder,schizoid personality disorder,avoidant personality disorder,dependent personality disorder,1,Paranoid personality disorder is defined by pervasive distrust and suspiciousness such that others' motives are interpreted as malevolent.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
"Which substance category is most associated with intoxication marked by disinhibition, slurred speech, and impaired coordination?",hallucinogens,depressants,stimulants,cannabis only,2,"Depressant intoxication, especially with alcohol or sedative-hypnotics, commonly produces disinhibition, slurred speech, and impaired coordination.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
"Tolerance, withdrawal, craving, and continued use despite harm are central indicators of:",substance use disorder,substance intoxication only,malingering,factitious disorder,1,"These are core features of substance use disorder because they reflect impaired control, physiological adaptation, and persistence despite negative consequences.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which is a behavioral addiction recognized in DSM classification?,compulsive buying disorder,internet use disorder,gambling disorder,workaholism disorder,3,Gambling disorder is the recognized behavioral addiction formally included in DSM classification.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which statement about comorbidity is most accurate?,It means symptoms are fabricated,It refers to the co-occurrence of two or more disorders in the same individual,It only occurs in personality disorders,It invalidates all diagnoses made,2,Comorbidity refers to the presence of multiple disorders in the same person at the same time or across the same period.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
A client develops depressed mood after heavy stimulant withdrawal. The best immediate diagnostic consideration is:,persistent depressive disorder,substance/medication-induced depressive disorder,cyclothymic disorder,adjustment disorder,2,"When depressive symptoms develop in close temporal relation to stimulant withdrawal, a substance-induced depressive disorder must be considered first.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which symptom is especially associated with opioid withdrawal?,pinpoint pupils and sedation,elevated mood and grandiosity,"lacrimation, rhinorrhea, aches, and craving",vivid visual hallucinations only,3,"Opioid withdrawal commonly produces tearing, runny nose, muscle aches, and intense craving.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which of the following is a key principle in assessment?,administer every available test,rely on a single method for efficiency,"integrate interview, observation, history, and when indicated, testing",avoid collateral information to protect rapport,3,"Good assessment is multimethod and integrates clinical interview, observation, background history, and appropriate testing to improve accuracy.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
The primary purpose of differential diagnosis is to:,assign the rarest disorder possible,distinguish among disorders with overlapping features,avoid using DSM terminology,replace clinical judgment with algorithms,2,Differential diagnosis helps identify which disorder best accounts for the symptoms when several possible conditions share similar features.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which condition most commonly involves a chronic psychotic process with functional decline and negative symptoms?,delusional disorder,schizophrenia,obsessive-compulsive disorder,illness anxiety disorder,2,"Schizophrenia commonly includes chronic psychosis, functional deterioration, and negative symptoms such as flat affect and avolition.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
A person hears voices only during severe depressive episodes and has no psychosis outside mood episodes. The diagnosis is most likely:,schizoaffective disorder,major depressive disorder with psychotic features,schizophrenia,delusional disorder,2,"When psychotic symptoms occur exclusively during depressive episodes, the correct diagnosis is major depressive disorder with psychotic features.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which statement about suicide risk is most accurate?,Asking about suicide increases suicidal behavior,Previous attempts are among the strongest predictors of future attempts,Suicide risk is unrelated to mood disorders,Only psychotic patients die by suicide,2,A history of prior suicide attempts is one of the strongest known predictors of later suicidal behavior.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
"A client reports fear of heart attack during abrupt surges of intense terror, palpitations, shortness of breath, and dizziness peaking within minutes. This episode is best described as:",obsession,panic attack,dissociative fugue,flashback,2,A panic attack is an abrupt surge of intense fear or discomfort accompanied by physical symptoms that peak within minutes.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which is most consistent with agoraphobia rather than social anxiety disorder?,fear of negative evaluation during conversations,fear of embarrassment in eating publicly,fear of being unable to escape or get help in certain places,fear limited to being criticized by authority figures,3,Agoraphobia is specifically centered on situations where escape may be difficult or help unavailable if panic-like symptoms occur.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
A client with schizophrenia shows diminished emotional expression and poverty of speech. These are:,catatonic symptoms,positive symptoms,negative symptoms,manic symptoms,3,Diminished emotional expression and poverty of speech are negative symptoms because they reflect reductions in normal emotional and verbal functioning.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which characteristic most strongly supports delusional disorder over schizophrenia?,bizarre delusions with marked disorganization,prominent negative symptoms,relatively preserved functioning apart from the delusional belief,hallucinations occurring across many sensory modalities,3,"Delusional disorder typically involves less global impairment, with functioning often relatively preserved except in areas directly affected by the delusion.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which statement best distinguishes obsession from delusion?,Obsessions are always pleasurable thoughts,Obsessions are experienced as intrusive and usually recognized as products of one's own mind,Delusions are repetitive behaviors,Delusions occur only in OCD,2,"Obsessions are intrusive, unwanted thoughts or impulses that are usually recognized as originating from one's own mind, unlike delusions, which are fixed false beliefs.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which finding best supports illness anxiety disorder rather than somatic symptom disorder?,numerous distressing physical symptoms,excessive health anxiety despite minimal somatic symptoms,neurological deficits after conflict,deliberate falsification of illness,2,Illness anxiety disorder is marked by intense fear of serious illness despite having few or no significant physical symptoms.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
"A client reports recurrent episodes of binge eating, intense shame, and self-induced vomiting, but body weight remains within normal range. The most likely diagnosis is:",anorexia nervosa,bulimia nervosa,binge-eating disorder,avoidant/restrictive food intake disorder,2,Bulimia nervosa commonly presents with binge eating and compensatory vomiting while body weight often remains in the normal range.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
"Which condition most commonly presents with unstable identity, frantic efforts to avoid abandonment, and chronic feelings of emptiness?",avoidant personality disorder,narcissistic personality disorder,borderline personality disorder,dependent personality disorder,3,"Borderline personality disorder is strongly associated with identity instability, intense fear of abandonment, and chronic emptiness.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
"In clinical research, which design allows stronger causal inference than correlational studies?",case study,naturalistic observation,experiment with manipulation and control,archival review alone,3,Experimental designs permit stronger causal conclusions because variables are manipulated under controlled conditions.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which statement best reflects the scientist-practitioner model?,Science and practice are separate roles,Clinicians should rely only on intuition,"Clinical work should be informed by evidence, and practice can also inform science",Research is unnecessary in abnormal psychology,3,The scientist-practitioner model emphasizes that clinical practice should be guided by research evidence and that systematic clinical work can also contribute to scientific knowledge.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
"A practitioner interprets a client's symptoms solely as the result of one neurotransmitter imbalance and ignores trauma history, culture, and cognition. This error reflects:",multidimensional integration,one-dimensional reductionism,evidence-based practice,differential diagnosis,2,"One-dimensional reductionism occurs when complex psychopathology is explained by a single factor while ignoring other relevant biological, psychological, and social influences.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which defense-related or unconscious-process idea from psychodynamic traditions contributed historically to abnormal psychology?,all symptoms are learned by operant conditioning only,internal conflicts can influence behavior outside awareness,all disorders are caused by neurotransmitter depletion,personality is irrelevant to psychopathology,2,"A major historical contribution of psychodynamic thought is the idea that unconscious internal conflicts can influence thoughts, feelings, and behavior.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which statement is most consistent with behavioral theories?,maladaptive behavior may be acquired and maintained through learning,all mental disorders are inherited in a Mendelian pattern,symptoms have no environmental determinants,unconscious conflict is the sole cause of phobia,1,"Behavioral theories explain abnormal behavior as something learned and maintained through conditioning, reinforcement, and environmental contingencies.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which condition is characterized by excessive dependence and submissive behavior leading to difficulty making everyday decisions without reassurance?,dependent personality disorder,avoidant personality disorder,borderline personality disorder,schizotypal personality disorder,1,"Dependent personality disorder is marked by excessive need to be taken care of, submissive behavior, and difficulty making everyday decisions without reassurance.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
"A client persistently prefers solitary activities, shows emotional coldness, and neither desires nor enjoys close relationships. The most likely diagnosis is:",avoidant personality disorder,schizoid personality disorder,social anxiety disorder,dependent personality disorder,2,Schizoid personality disorder involves detachment from social relationships and restricted emotional expression.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
"Odd beliefs, perceptual distortions, and acute discomfort in close relationships are most characteristic of:",paranoid personality disorder,schizotypal personality disorder,schizoid personality disorder,obsessive-compulsive personality disorder,2,"Schizotypal personality disorder is defined by eccentric behavior, odd beliefs or perceptual experiences, and marked interpersonal discomfort.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
"Under Republic Act No. 10029, which statement is most accurate?",Any guidance worker may independently practice psychology without licensure,Only licensed and registered psychologists and psychometricians may legally practice within the bounds of the law,Psychometricians may independently perform all interventions reserved for psychologists,Students may represent themselves as licensed practitioners during internship,2,RA 10029 legally regulates the practice of psychology in the Philippines and requires proper licensure and registration within the limits set by law.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
A psychometrician is asked to provide a complex psychotherapy service independently despite lacking training for such intervention. The most ethical response is to:,accept because any mental health service is within psychometric practice,proceed if the client insists,decline or refer and practice only within competence and legal scope,provide the service secretly to gain experience,3,"Ethical practice requires professionals to work only within their lawful scope and demonstrated competence, making referral or decline the proper response.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
"A practitioner uses a new assessment technology unfamiliar to them. According to ethical standards on competence, the best course is to:",use it immediately if it seems efficient,"undergo relevant education, training, supervision, consultation, or study first",rely on intuition rather than manuals,delegate interpretation to the client,2,"Ethical standards require practitioners to gain appropriate competence before using unfamiliar tools, techniques, or technologies.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
A licensed professional receives a third-party request for assessment. The most appropriate initial step is to:,withhold all information from everyone,"clarify the nature of the professional relationship, the client, probable uses of information, and limits of confidentiality",refuse all third-party requests,disclose the full report to all interested parties without consent,2,"Ethical practice requires role clarification at the outset when third parties request services, including who the client is and how information will be used.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which action best reflects informed consent in psychological services?,obtaining agreement using language reasonably understandable to the client,securing consent only when billing is discussed,avoiding discussion of risks to prevent anxiety,limiting information so the client will comply,1,Informed consent requires that clients receive understandable information sufficient for a voluntary and informed decision.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
A clinician discusses an identifiable client case in a public elevator. This most clearly violates:,beneficence,confidentiality,informed consent,competence,2,Discussing identifiable client information in a public place breaches the obligation to protect private and confidential information.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
A supervisor assigns a complex psychological interpretation task to an untrained assistant without supervision. This primarily violates ethical standards on:,delegation of work and competence,record keeping only,fee collection,test norms only,1,Ethical standards require that delegated work match the assistant's training and that proper supervision be provided.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
"A practitioner enters a business partnership with a current therapy client, creating risk of exploitation and impaired objectivity. This is best described as:",acceptable networking,multiple relationship with ethical risk,standard referral practice,emergency intervention,2,A business relationship with a current client creates a multiple relationship that may impair objectivity and increase the risk of exploitation.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
A psychologist learns that another practitioner's conduct poses substantial harm to a person or organization. The ethics code indicates the psychologist should:,always ignore it to preserve collegiality,"take further appropriate action, including reporting to proper authorities when warranted",post the allegation publicly online,disclose confidential client material to unrelated parties,2,"When likely substantial harm is involved, ethical standards support taking appropriate further action, including formal reporting when necessary.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which statement about telepsychology is most consistent with the ethical code?,Online services are exempt from ordinary ethical principles,Virtual services are covered by the same ethical principles governing face-to-face services,Confidentiality does not apply online,Informed consent is unnecessary online,2,Ethical standards explicitly apply to services delivered through telepsychology and other online formats in the same way they apply to in-person practice.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
A practitioner experiencing severe personal distress that impairs competence should:,continue all duties unchanged,conceal the problem from everyone,"obtain consultation or assistance and determine whether to limit, suspend, or terminate duties",transfer all files to friends informally,3,Ethical responsibility requires practitioners to address personal problems that impair competence and to take protective steps regarding professional duties.,Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which action best reflects evidence-based practice?,choosing the treatment with the strongest research support while considering clinical expertise and client factors,selecting interventions solely because they are popular online,ignoring diagnosis and assessment findings,avoiding outcome monitoring,1,"Evidence-based practice integrates the best available research evidence with clinical expertise and the client's characteristics, context, and preferences.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which of the following is the clearest example of avoidance behavior maintaining anxiety?,repeated exposure to the feared object until distress declines,"escaping feared situations, which temporarily reduces distress and reinforces avoidance",expressing anger openly,sleeping longer during weekends,2,"Avoidance is maintained because escaping feared situations reduces anxiety in the short term, reinforcing the behavior.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
"In risk assessment, the presence of which factor most strongly elevates concern for imminent self-harm?",good social support,no psychiatric history,"suicidal ideation with plan, intent, and access to means",future-oriented goals only,3,"The combination of suicidal ideation, a specific plan, intent, and access to means indicates significantly increased immediate risk.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
A clinician suspects a patient's depressive symptoms may be due to hypothyroidism. The next best step is to:,diagnose major depressive disorder immediately,ignore medical possibilities because mood symptoms are psychological,evaluate for an etiological medical condition before finalizing a primary psychiatric diagnosis,diagnose malingering,3,"When a medical condition such as hypothyroidism may explain depressive symptoms, medical etiology must be evaluated before assigning a primary psychiatric diagnosis.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which statement about diagnosis is most defensible?,Diagnosis is useless if disorders overlap,"Diagnosis helps organize information, guide treatment, and communicate clinically, but must be used with judgment",Diagnosis should replace individualized assessment,Diagnosis is determined only by checklist scoring,2,"Diagnosis is valuable for communication and treatment planning, but it must be applied with clinical judgment and individualized assessment.",Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which of the following best reflects a high-quality board-style approach to psychopathology?,relying on memorization alone,"integrating diagnostic criteria, differential diagnosis, etiology, functional impairment, and ethical/legal context",avoiding situational questions,focusing only on rare disorders,2,"A strong board-style approach requires integrating classification, clinical reasoning, causal understanding, impairment, and professional ethical-legal considerations. MOCK EXAM- ABNORMAL PSYCHOLOGY EXAM 7",Medium,Abnormal Psychology,Chapter 6,Chapter 6
Which statement best reflects the contemporary understanding of abnormal behavior?,"Psychological disorders are caused by either biology or environment, but not both.","Abnormal behavior is best understood through an interaction of biological, psychological, and social factors.",Abnormal behavior is primarily a result of unconscious conflict.,Mental disorders are only valid if a biological lesion is identified.,2,"This reflects the integrative model of psychopathology, which explains abnormal behavior through the interaction of biological, psychological, and social influences rather than any single cause.",Medium,Abnormal Psychology,Chapter 7,Chapter 7
"A psychometrician evaluates a client who reports severe sadness, insomnia, fatigue, and hopelessness. Before concluding that the client has major depressive disorder, the most appropriate differential diagnostic step is to:","Rule out malingering, substance effects, and medical causes",Begin psychotherapy and observe the response,Ask only about family history of depression,Assume depression because the symptoms are classic,1,"Differential diagnosis requires first excluding feigning, substance-induced symptoms, and medical conditions because these may account for depressive presentations without indicating a primary mood disorder.",Medium,Abnormal Psychology,Chapter 7,Chapter 7
"In the DSM differential diagnostic process, malingering is most strongly suspected when:",Symptoms occur without apparent gain,Symptoms are accompanied by guilt and shame,Symptoms are intentionally produced for a clear external incentive,Symptoms fluctuate over time,3,"Malingering is defined by the intentional production or exaggeration of symptoms for a recognizable external benefit such as money, avoiding responsibility, or obtaining drugs.",Medium,Abnormal Psychology,Chapter 7,Chapter 7
A patient presents with new-onset visual hallucinations after abruptly stopping heavy alcohol use. The most appropriate initial diagnosis to consider is:,Schizophrenia,Alcohol withdrawal-related condition,Delusional disorder,Schizoid personality disorder,2,Hallucinations occurring after abrupt cessation of heavy alcohol use strongly suggest a withdrawal-related condition and should be considered before diagnosing a primary psychotic disorder.,Medium,Abnormal Psychology,Chapter 7,Chapter 7
Which feature most strongly suggests a mental disorder due to another medical condition rather than a primary psychiatric disorder?,Long-standing personality pattern since adolescence,Symptoms temporally linked to a documented neurological or endocrine condition,Presence of family history of mental illness,Symptoms that improve with insight-oriented therapy,2,A clear temporal relationship between psychiatric symptoms and a documented medical illness supports the conclusion that the mental disturbance is secondary to the medical condition.,Medium,Abnormal Psychology,Chapter 7,Chapter 7
"A person develops sadness and anxiety after losing a job, but the symptoms do not meet full criteria for a depressive or anxiety disorder. The most appropriate diagnosis is:",Bipolar II disorder,Adjustment disorder,Persistent depressive disorder,Cyclothymic disorder,2,Adjustment disorder is diagnosed when emotional or behavioral symptoms arise in response to an identifiable stressor but do not meet full criteria for another mental disorder.,Medium,Abnormal Psychology,Chapter 7,Chapter 7
Which of the following best distinguishes a mental disorder from culturally sanctioned behavior?,It is unusual to the clinician,It involves any form of distress,It reflects dysfunction with clinically significant distress or impairment not better explained by cultural context,It is rare in the general population,3,"A mental disorder requires dysfunction plus significant distress or impairment, and the behavior must not be better understood as a culturally accepted response or practice.",Medium,Abnormal Psychology,Chapter 7,Chapter 7
The historical supernatural model of abnormal behavior commonly explained mental disturbance as:,Neurotransmitter imbalance,Reinforcement history,Demonic possession or spirit influence,Cognitive distortion,3,"The supernatural model attributed abnormal behavior to possession, curses, or spiritual forces rather than natural or psychological causes.",Medium,Abnormal Psychology,Chapter 7,Chapter 7
Hippocrates' contribution to understanding abnormal behavior is most associated with:,Exorcism,Humoral imbalance,Operant conditioning,Dream interpretation,2,"Hippocrates proposed that abnormal behavior resulted from imbalances in bodily humors, marking an early biological explanation of mental disturbance.",Medium,Abnormal Psychology,Chapter 7,Chapter 7
Moral therapy is best described as:,Punishing deviant behavior to promote discipline,"Treating patients with kindness, structured routine, and humane care",Using medication as the first-line treatment,Interpreting unconscious sexual conflicts,2,"Moral therapy emphasized dignity, compassion, structure, and humane treatment as beneficial for individuals with mental illness.",Medium,Abnormal Psychology,Chapter 7,Chapter 7
Which statement best reflects the scientist-practitioner model in abnormal psychology?,Clinical practice should be based only on personal experience,Research is useful only in laboratory settings,"Clinical decisions should be informed by evidence, assessment, and systematic observation",Practice and research are separate roles that should not overlap,3,"The scientist-practitioner model integrates empirical research, clinical expertise, and careful assessment to guide psychological practice.",Medium,Abnormal Psychology,Chapter 7,Chapter 7
Which concept best captures the tendency for multiple causal influences to contribute to one disorder?,Equifinality,Dichotomy,Reductionism,Parsimony,1,"Equifinality refers to the idea that different causal pathways can lead to the same disorder, highlighting the complexity of psychopathology.",Medium,Abnormal Psychology,Chapter 7,Chapter 7
"The term ""equifinality"" means that:",One cause always leads to one disorder,Many different pathways can lead to the same disorder,One disorder can never have more than one cause,Biological causes are more important than psychosocial causes,2,"Equifinality means that a single outcome, such as a disorder, may result from multiple distinct developmental or causal routes.",Medium,Abnormal Psychology,Chapter 7,Chapter 7
"A child inherits a vulnerability for anxiety, but whether the disorder develops depends heavily on parenting style and stress exposure. This best illustrates:",Mass hysteria,Gene-environment interaction,Classical conditioning alone,Projective identification,2,Gene-environment interaction explains how inherited vulnerability may or may not result in disorder depending on environmental experiences and stressors.,Medium,Abnormal Psychology,Chapter 7,Chapter 7
Epigenetics is most concerned with:,The permanent elimination of all genetic risk,How the environment can influence gene expression,Replacing diagnosis with temperament categories,The idea that behavior is unrelated to biology,2,Epigenetics studies how environmental factors affect the activation or suppression of genes without altering the DNA sequence itself.,Medium,Abnormal Psychology,Chapter 7,Chapter 7
Which brain structure is most directly involved in fear responding and threat detection?,Cerebellum,Amygdala,Medulla,Parietal lobe,2,"The amygdala plays a central role in processing fear, detecting threats, and generating emotional responses to danger.",Medium,Abnormal Psychology,Chapter 7,Chapter 7
Neurotransmitters are best described as:,Endocrine glands in the brain,Electrical impulses moving through bone,Chemical messengers that transmit signals across synapses,Fixed personality traits,3,Neurotransmitters are chemicals released by neurons to communicate signals across synaptic gaps to other neurons.,Medium,Abnormal Psychology,Chapter 7,Chapter 7
Learned helplessness is most closely associated with:,Elevated mood after reinforcement,A perception that one has no control over aversive events,Increased sensory acuity,Improvement in problem solving under stress,2,Learned helplessness develops when repeated exposure to uncontrollable negative events leads a person to believe that efforts to change outcomes are futile.,Medium,Abnormal Psychology,Chapter 7,Chapter 7
"In classical conditioning, a neutral stimulus begins to elicit fear after being paired with an aversive event. This process is called:",Modeling,Generalization,Conditioning,Extinction burst,3,Classical conditioning occurs when a previously neutral stimulus acquires the ability to evoke fear after repeated pairing with an aversive stimulus.,Medium,Abnormal Psychology,Chapter 7,Chapter 7
"A person develops fear of dogs after being bitten once, then begins fearing all furry animals. The spread of fear to similar stimuli is:",Habituation,Generalization,Flooding,Counterconditioning,2,Generalization occurs when a conditioned fear response extends from the original feared stimulus to other similar stimuli.,Medium,Abnormal Psychology,Chapter 7,Chapter 7
Prepared learning helps explain why:,All fears are equally easy to acquire,Humans are biologically more ready to fear some stimuli than others,Conditioning never occurs without awareness,Phobias are always consciously chosen,2,"Prepared learning proposes that humans are evolutionarily predisposed to acquire certain fears, such as fear of snakes or heights, more readily than others.",Medium,Abnormal Psychology,Chapter 7,Chapter 7
