Question,Choice 1,Choice 2,Choice 3,Choice 4,Correct Answer (1-4),Explanation,Difficulty,Subject,Chapter,Topic
"Which grouping correctly classifies voyeuristic, exhibitionistic, and frotteuristic disorders-",Gender identity disorders,Courtship disorders,Orgasm disorders,Dissociative disorders,2,"Voyeuristic, exhibitionistic, and frotteuristic disorders are grouped as courtship disorders because they resemble distorted components of human courtship behavior.",Medium,Abnormal Psychology,Chapter 10: Chapter 10,Chapter 10
Which grouping correctly classifies sexual sadism disorder and sexual masochism disorder-,Courtship disorders,Target-preference disorders,Algolagnic disorders,Dissociative disorders,3,"Sexual sadism disorder and sexual masochism disorder are algolagnic disorders because they involve pain, suffering, humiliation, or bondage.",Medium,Abnormal Psychology,Chapter 10: Chapter 10,Chapter 10
Which statement is most accurate regarding fetishistic disorder-,Any preference for a partner's body part is automatically a disorder,"It may involve nonliving objects or a highly specific focus on a nongenital body part, but diagnosis requires clinically significant distress or impairment",It is diagnosed only when cross-dressing is present,"It is more common in women than in men in clinical samples part, but diagnosis requires clinically significant distress or impairment",2,"Fetishistic disorder may involve nonliving objects or a nongenital body part as the primary focus of arousal, but diagnosis requires clinically significant distress or impairment.",Medium,Abnormal Psychology,Chapter 10: Chapter 10,Chapter 10
Which of the following is the nearest diagnostic neighbor of fetishistic disorder when fetish objects are limited to clothing worn during cross-dressing-,Voyeuristic disorder,Pedophilic disorder,Transvestic disorder,Sexual sadism disorder,3,"When fetish objects are limited to clothing worn during cross-dressing, the differential diagnosis most closely points to transvestic disorder.",Medium,Abnormal Psychology,Chapter 10: Chapter 10,Chapter 10
Which statement best reflects the DSM-5-TR view of pedophilic disorder-,Any sexual offense against a minor automatically proves pedophilic disorder,"The diagnosis may be considered when there is recurrent, intense sexual arousal involving prepubescent children, together with distress, impairment, or acted-on urges",Childhood sexual abuse is an established sole cause,"The diagnosis is limited to women arousal involving prepubescent children, together with distress, impairment, or acted-on urges",2,"Pedophilic disorder requires a persistent pedophilic interest plus clinically significant distress/impairment or acted-on urges, not merely a single allegation or offense.",Medium,Abnormal Psychology,Chapter 10: Chapter 10,Chapter 10
"A man sexually abuses a child during intoxication, but there is no evidence of recurrent preferential attraction to prepubescent children over time. Which conclusion is best-",Pedophilic disorder is automatically diagnosed,Only antisocial personality disorder can be diagnosed,Pedophilic disorder should not be diagnosed without evidence of persistent pedophilic interest meeting full criteria,Gender dysphoria should be considered first pedophilic interest meeting full criteria,3,"A sexual offense against a child may occur for reasons other than a persistent pedophilic interest. Full diagnostic criteria still require evidence of recurrent, intense arousal pattern over time.",Medium,Abnormal Psychology,Chapter 10: Chapter 10,Chapter 10
Which statement about transvestic disorder is most accurate-,It is identical to gender dysphoria,It refers to sexually arousing cross-dressing and may in some cases co-occur with gender dysphoria,It is a subtype of fetishistic disorder in all cases,It is diagnosed whenever a person wears clothing associated with another gender with gender dysphoria,2,Transvestic disorder involves sexually arousing cross-dressing. In some individuals it may coexist with clinically significant gender dysphoria.,Medium,Abnormal Psychology,Chapter 10: Chapter 10,Chapter 10
Which statement best describes gender dysphoria-,It is a sexual dysfunction involving lack of arousal,It is a paraphilic disorder involving atypical sexual targets,"It is marked by incongruence between experienced gender and assigned gender, usually accompanied by clinically significant distress or impairment","It is synonymous with homosexuality gender, usually accompanied by clinically significant distress or impairment",3,"Gender dysphoria centers on distressing incongruence between experienced gender and assigned gender, not on sexual dysfunction or atypical sexual targets.",Medium,Abnormal Psychology,Chapter 10: Chapter 10,Chapter 10
Which feature is central in gender dysphoria among adolescents and adults-,Persistent visual hallucinations,Incongruence between experienced gender and assigned gender,Compulsive sexual behavior,Exclusive fetishistic interest in clothing,2,"In adolescents and adults, the central diagnostic feature is incongruence between experienced gender and assigned gender.",Medium,Abnormal Psychology,Chapter 10: Chapter 10,Chapter 10
Which statement best explains why gender dysphoria is not classified as a sexual dysfunction-,Because it does not involve any distress,Because it concerns gender incongruence rather than disturbance in sexual response,Because it always begins in childhood,Because it is always caused by family conflict response,2,"Gender dysphoria is classified separately because its core issue is gender incongruence and related distress, not impaired desire, arousal, orgasm, or pain response.",Medium,Abnormal Psychology,Chapter 10: Chapter 10,Chapter 10
"A child persistently insists on being another gender, prefers roles and play associated with that gender, and becomes increasingly distressed when puberty approaches. Which diagnosis is most consistent-",Fetishistic disorder,Gender dysphoria,Voyeuristic disorder,Delusional disorder,2,"Persistent insistence on being another gender, marked cross-gender identification, and increasing distress around anticipated puberty are classic indicators consistent with gender dysphoria.",Medium,Abnormal Psychology,Chapter 10: Chapter 10,Chapter 10
Which statement is most accurate regarding the course of gender dysphoria in children-,It invariably persists into adulthood,It always disappears before adolescence,"It may persist, desist, or recur later in life",It is diagnosed only after age 18,3,"The course of gender dysphoria in childhood is variable. Some cases persist, some desist, and some may recur later.",Medium,Abnormal Psychology,Chapter 10: Chapter 10,Chapter 10
Which factor may reduce distress associated with gender dysphoria-,Punitive correction of gender nonconformity,Supportive environments and knowledge that treatments exist to reduce incongruence,Forced disclosure in school settings,Exposure-based aversion procedures incongruence,2,"Supportive environments can mitigate distress, and awareness of treatment options may reduce suffering associated with gender incongruence.",Medium,Abnormal Psychology,Chapter 10: Chapter 10,Chapter 10
Which condition may complicate the differential diagnosis of gender dysphoria because concrete and rigid thinking about gender roles may resemble gender-related preoccupation-,Autism spectrum disorder,Panic disorder,Substance intoxication,Specific learning disorder,1,DSM notes that autism spectrum disorder may complicate diagnosis because rigid and concrete thinking about gender roles may resemble or obscure co-occurring gender dysphoria.,Medium,Abnormal Psychology,Chapter 10: Chapter 10,Chapter 10
Which statement best distinguishes gender dysphoria from psychotic delusions-,All statements about being another gender are delusional,"In the absence of psychotic symptoms, insistence on being another gender is not considered a delusion",Gender dysphoria is diagnosed only when bizarre delusions are present,Psychosis and gender dysphoria can never co-occur not considered a delusion,2,Gender dysphoria is not delusional merely because a person firmly identifies with another gender. Psychosis is considered when bizarre gender-themed beliefs occur in the context of psychotic symptoms.,Medium,Abnormal Psychology,Chapter 10: Chapter 10,Chapter 10
A psychometrician in the Philippines is asked to independently conduct a specialized sexual-behavior assessment beyond the limits of current competence. Which action is most ethical-,Proceed alone to avoid disappointing the referral source,Refuse all involvement without considering referral,Practice only within competence and make an appropriate referral if needed,Administer any available test and let the referring physician interpret it,3,Philippine ethical standards require psychologists and psychometricians to work within boundaries of competence and make appropriate referrals when existing competence is insufficient.,Medium,Abnormal Psychology,Chapter 10: Chapter 10,Chapter 10
Which ethical principle is most relevant when handling highly sensitive information about a client's sexual history during assessment-,Competitive disclosure,Confidentiality and privacy,Diagnostic rigidity,Personal curiosity,2,"Sexual history is highly sensitive information, so confidentiality and respect for privacy are central ethical obligations in assessment and intervention.",Medium,Abnormal Psychology,Chapter 10: Chapter 10,Chapter 10
"A psychometrician is asked by a client's relative to release raw sexual assessment data without the client's permission. According to ethical standards, the best response is to:",Release the data because a relative requested it,Release only scaled scores,Withhold raw test data unless release is authorized or legally required,Postpone only if the relative seems upset,3,"Ethical standards state that raw test data should not be released to unauthorized persons, except when legally regulated, such as by court order.",Medium,Abnormal Psychology,Chapter 10: Chapter 10,Chapter 10
Which practice is most consistent with ethical assessment conduct in the Philippines-,Using any test available online if it appears relevant,"Using standardized, valid, reliable tools appropriate to the client's language and characteristics",Releasing results to all interested parties for transparency,Interpreting outdated results if no new data are available and characteristics,2,"Ethical assessment requires scientifically sound tools with appropriate standardization, validity, reliability, and relevance to the client's characteristics and language.",Medium,Abnormal Psychology,Chapter 10: Chapter 10,Chapter 10
A professor requires psychology students to publicly disclose their sexual history as part of training in psychopathology. Which ethical judgment is most appropriate-,This is acceptable if the professor is curious about class diversity,This is acceptable if students are graded fairly,This is generally unethical because students should not be required to disclose highly personal information such as sexual history except under limited justified conditions,This is required for competence development disclose highly personal information such as sexual history except under limited justified conditions,3,"Ethical standards in education and training state that students or supervisees should not be compelled to disclose highly personal information such as sexual history except in narrow, justified circumstances.",Medium,Abnormal Psychology,Chapter 10: Chapter 10,Chapter 10
Which statement best describes a substance use disorder-,Any use of a psychoactive substance automatically qualifies as a disorder,A maladaptive pattern of substance use that leads to clinically significant impairment or distress,Any use of an illegal drug regardless of consequences,A pattern of substance use that is diagnosed only when withdrawal is present impairment or distress,2,"This captures the defining feature of a substance use disorder: a problematic pattern of use associated with clinically significant distress, impairment, loss of control, or continued use despite harmful consequences.",Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Which pair consists of core features commonly associated with physiological dependence-,Hallucinations and delusions,Tolerance and withdrawal,Euphoria and relaxation,Craving and denial,2,Tolerance and withdrawal are the classic physiological indicators of dependence in substance-related disorders.,Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
A person needs increasing amounts of a stimulant to achieve the same desired effect. This phenomenon is best termed:,Intoxication,Withdrawal,Tolerance,Relapse,3,Tolerance refers to needing a larger amount of a substance to obtain the same effect or experiencing reduced effect from the same amount.,Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Which of the following is the clearest example of withdrawal-,A student becomes talkative after drinking coffee,A smoker develops irritability after stopping nicotine use,A person lies about gambling losses,A client feels guilty after stealing an item,2,"Withdrawal refers to symptoms that occur after reducing or stopping repeated substance use, and irritability after nicotine cessation is a classic example.",Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Which is the best distinction between substance intoxication and substance use disorder-,"Intoxication refers to a chronic pattern, whereas use disorder refers to a temporary state","Intoxication refers to reversible substance-specific effects, whereas use disorder refers to a problematic pattern of use","Intoxication requires tolerance, whereas use disorder does not",Intoxication and use disorder are synonymous terms disorder refers to a problematic pattern of use,2,"Intoxication is a temporary, reversible state caused by recent substance use, whereas substance use disorder refers to a broader maladaptive pattern marked by distress or impairment.",Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Which class of substances is primarily associated with increased alertness and energy-,Depressants,Opioids,Stimulants,Hallucinogens,3,"Stimulants increase central nervous system activity and are associated with alertness, arousal, and increased energy.",Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Which of the following is classified as a stimulant-,Heroin,Cocaine,Alcohol,Diazepam,2,"Cocaine is a prototypical stimulant that increases energy, alertness, and arousal.",Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
"A client has recurrent cocaine use, intense craving, repeated failure to cut down, and continued use despite occupational impairment. Which diagnosis is most likely-",Cocaine intoxication only,Cocaine withdrawal only,Stimulant use disorder,Gambling disorder,3,"The pattern includes craving, failed attempts to reduce use, and continued use despite impairment, which are core indicators of stimulant use disorder.",Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Which feature is especially useful in identifying problematic stimulant use-,Persistent oversleeping without craving,Recurrent use in physically hazardous situations,Increased appetite and psychomotor slowing,Compulsive fire-setting,2,Recurrent use in hazardous situations is one of the clinically significant indicators of problematic stimulant use.,Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Which statement about prescribed stimulant medication is most accurate-,Tolerance always counts toward diagnosis even when taken as prescribed,Withdrawal always counts toward diagnosis even when taken as prescribed,Tolerance and withdrawal do not automatically count when stimulants are taken solely under appropriate medical supervision,Prescribed use can never be associated with any disorder taken solely under appropriate medical supervision,3,Expected physiological adaptation during appropriate prescribed medical treatment does not automatically count as evidence of a disorder.,Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
"A person with heavy prolonged opioid use stops abruptly and then develops dysphoric mood, nausea, muscle aches, sweating, diarrhea, yawning, and insomnia. This presentation is most consistent with:",Opioid intoxication,Opioid withdrawal,Sedative intoxication,Cannabis intoxication,2,This cluster of symptoms after abrupt cessation of prolonged opioid use is characteristic of opioid withdrawal.,Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Which of the following findings is more characteristic of opioid intoxication than opioid withdrawal-,Pupillary dilation,Yawning,Constricted pupils,Insomnia,3,"Constricted pupils are classically associated with opioid intoxication, whereas withdrawal more commonly involves dilation and autonomic distress.",Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Which statement best reflects the distinction between gambling disorder and a manic episode-,Gambling disorder can never involve risky decision-making,Gambling disorder is diagnosed when problematic gambling is better explained by mania,Gambling disorder should not be diagnosed if the gambling behavior is better explained by a manic episode,Mania and gambling disorder are always diagnosed together explained by a manic episode,3,A diagnosis of gambling disorder should not be made when the behavior is better accounted for by a manic episode.,Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Which of the following is NOT one of the diagnostic indicators of gambling disorder-,Chasing one's losses,Repeated unsuccessful efforts to stop gambling,Persistent preoccupation with gambling,Recurrent fire-setting for pleasure,4,"Recurrent fire-setting for pleasure is associated with pyromania, not gambling disorder.",Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
A person repeatedly returns to gambling after losses in an attempt to win back money already lost. This is best described as:,Telescoping,Chasing losses,Tolerance,Dissociation,2,Chasing losses refers to returning to gamble in order to recover money already lost and is a hallmark feature of gambling disorder.,Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Gambling disorder is currently classified under:,Neurocognitive disorders,Obsessive-compulsive and related disorders,Substance-related and addictive disorders,Personality disorders,3,Gambling disorder is classified with addictive disorders because it shares important clinical features with substance-related addictions.,Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Which statement best explains why gambling disorder is grouped with addictive disorders-,It always involves ingestion of a psychoactive substance,It shares clinical and neurobiological features with substance-related disorders,It is always caused by antisocial personality disorder,It is primarily a psychotic condition,2,"Gambling disorder is grouped with addictive disorders because of similarities in craving, reward processes, impulse dysregulation, and relapse patterns.",Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Which of the following is a strong board-relevant indicator of gambling disorder severity-,Number of psychotic symptoms present,Number of diagnostic criteria met,Presence of a family history of depression alone,Presence of insomnia alone,2,Severity in gambling disorder is determined by the number of diagnostic criteria met.,Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Which disorder is characterized by repeated aggressive outbursts that are disproportionate to the provocation and are not premeditated for material gain-,Conduct disorder,Intermittent explosive disorder,Antisocial personality disorder,Pyromania,2,Intermittent explosive disorder involves recurrent impulsive aggressive outbursts that are grossly out of proportion to the provoking event and are not motivated by tangible gain.,Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Which feature best differentiates intermittent explosive disorder from ordinary anger-,The anger is always justified by the stressor,The aggressive acts are grossly out of proportion to the precipitating event,The person shows no remorse after the act,The episodes occur only during intoxication,2,The hallmark of intermittent explosive disorder is that the aggressive response is markedly disproportionate to the provocation.,Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Kleptomania is best described as:,Organized theft motivated by profit,Stealing due to delusional beliefs,Recurrent failure to resist impulses to steal unneeded items,Fire-setting motivated by revenge,3,Kleptomania involves repeated inability to resist impulses to steal items that are not needed for personal use or monetary value.,Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Which statement about kleptomania is most accurate-,The stolen objects are usually taken because of their monetary value or practical need,The act is often preceded by tension and followed by relief or gratification,The behavior is usually carefully planned with accomplices,The diagnosis is made whenever shoplifting occurs,2,"A typical feature of kleptomania is mounting tension before the theft and relief, pleasure, or gratification after the act.",Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Which feature most strongly suggests pyromania rather than criminal arson-,Setting a fire to destroy evidence,Setting a fire for insurance gain,Deliberate and repeated fire-setting associated with fascination and tension before the act,Fire-setting during a manic episode before the act,3,"Pyromania is characterized by repeated deliberate fire-setting accompanied by fascination with fire, tension before the act, and relief or pleasure afterward.",Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Which of the following would most strongly argue AGAINST a diagnosis of pyromania-,Pleasure or relief after setting fires,Curiosity and fascination with fire,Fire-setting done for financial gain,Tension before the act,3,"Pyromania is not motivated by external reward, so financial gain argues against the diagnosis.",Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
A clinician is evaluating recurrent impulsive behavior. Which step is most important before assigning an impulse-control diagnosis-,Assume the behavior is intentional misconduct,Rule out substance effects and other mental disorders that better explain the behavior,Diagnose immediately if impairment is present,Focus only on family history behavior,2,"Differential diagnosis is essential because impulsive behavior may be better explained by intoxication, withdrawal, mania, psychosis, or other mental disorders.",Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Which of the following is the best example of a social dimension contributing to substance-related disorders-,Neurotransmitter receptor activity,Genetic polymorphism,Peer influence and availability of substances,Hepatic metabolism,3,"Social factors such as peer pressure, modeling, and substance availability are major contributors to the development and maintenance of substance-related disorders.",Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Which statement best reflects the integrative view of substance-related disorders-,They are caused by biology alone,They are best explained by moral weakness,"They arise from interacting biological, psychological, cognitive, social, and cultural factors",They occur only in persons with personality disorders cultural factors,3,The integrative perspective explains substance-related disorders as the result of multiple interacting influences rather than a single cause.,Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Which of the following is an example of a psychosocial treatment for substance-related disorders-,Naloxone challenge,Agonist substitution only,Relapse prevention strategies,Detoxification alone,3,"Relapse prevention is a psychosocial intervention that helps clients recognize triggers, manage cravings, and strengthen coping responses.",Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Which of the following is most consistent with a harm-reduction or relapse-prevention perspective-,Any lapse means treatment has completely failed,Clients should be helped to identify high-risk situations and coping responses,Treatment should focus only on punishment,Biological interventions make psychosocial treatment unnecessary,2,"Harm-reduction and relapse-prevention approaches emphasize identifying triggers, strengthening coping skills, and reducing the likelihood or severity of relapse.",Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
A psychometrician in the Philippines is asked by a rehabilitation center to independently diagnose opioid withdrawal and prescribe a treatment plan. What is the most appropriate response-,Accept both tasks because substance problems fall within any mental health role,Diagnose and prescribe if the client gives consent,Decline tasks beyond one's legal competence and make an appropriate referral,Proceed if supervised by a non-psychology administrator referral,3,"A psychometrician must practice within legal and professional limits. Independent diagnosis and prescribing are beyond the scope of a psychometrician, so the proper action is to decline and refer appropriately in line with professional responsibility under Republic Act No.",Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
"31. A psychometrician is asked to administer and score a psychological test for a client with suspected gambling disorder, but the client's spouse requests the results without the client's permission. The most ethical action is to:",Release the results because the spouse is paying for services,Release only the diagnosis but not the scores,Protect confidentiality and disclose only with proper authorization or lawful basis,Give an informal verbal summary to avoid documentation basis,3,"Confidentiality is a core ethical obligation, and test results or clinical information should be disclosed only with proper authorization or a valid legal basis.",Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Which ethical principle is most directly violated when a psychology practitioner handles a substance-related case despite lacking the necessary competence and fails to refer-,Respect for confidentiality,Competent caring and boundaries of competence,Right to refuse treatment,Freedom of expression,2,Handling a case beyond one's competence without referral violates the duty to provide competent care and to remain within professional boundaries of competence.,Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
A psychometrician delegates test administration in a substance use assessment case to an untrained assistant without proper supervision. Which is the best evaluation-,Acceptable if the client appears cooperative,Acceptable if results are reviewed afterward,Unethical because delegated work must be limited to tasks the person can perform competently with proper supervision,Ethical as long as the assistant is not paid perform competently with proper supervision,3,Ethical delegation requires that tasks be given only to persons who are adequately trained and properly supervised to protect test validity and client welfare.,Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
Which of the following is the most appropriate board-style interpretation of craving in substance use disorders-,It is irrelevant unless withdrawal is present,It refers to a strong desire or urge to use the substance,It occurs only in stimulant use disorder,It is merely a personality trait and not a symptom,2,Craving is a recognized symptom of substance use disorders and refers to a strong desire or urge to use the substance.,Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
"A client presents with heavy alcohol use, repeated failed attempts to cut down, increasing tolerance, and continued drinking despite social and occupational impairment. Which is the best conclusion-",The presentation is sufficient only for alcohol intoxication,The presentation strongly supports alcohol use disorder,The presentation is better explained by pyromania,The presentation cannot be diagnosed unless hallucinations occur,2,"Repeated failed attempts to cut down, tolerance, and continued use despite impairment are hallmark indicators of alcohol use disorder.",Medium,Abnormal Psychology,Chapter 11: Chapter 11,Chapter 11
A personality disorder is best described as:,A brief maladaptive reaction to severe stress that resolves when the stressor ends,An enduring pattern of inner experience and behavior that deviates markedly from cultural expectations and causes impairment or distress,A syndrome that must always include psychotic symptoms,A condition caused exclusively by a medical disorder from cultural expectations and causes impairment or distress,2,"A personality disorder is defined by a long-standing, inflexible, and pervasive pattern involving cognition, affectivity, interpersonal functioning, or impulse control that deviates from cultural expectations and leads to clinically significant distress or impairment.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
Which of the following is required before diagnosing a personality disorder-,Onset must be after age 40,The pattern must be confined to one relationship only,"The pattern must be stable, pervasive, and traceable at least to adolescence or early adulthood",The symptoms must occur only during intoxication early adulthood,3,"Personality disorders are enduring conditions with onset that can be traced at least to adolescence or early adulthood, not brief or situation-limited reactions.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
Which grouping of personality disorders is correctly matched with its descriptive style-,Cluster A dramatic and erratic; Cluster B anxious and fearful; Cluster C odd and eccentric,"Cluster A odd or eccentric; Cluster B dramatic, emotional, or erratic; Cluster C anxious or fearful",Cluster A anxious or fearful; Cluster B odd or eccentric; Cluster C dramatic and erratic,Cluster A neurocognitive; Cluster B somatic; Cluster C dissociative C anxious or fearful,2,"DSM classification groups personality disorders into three descriptive clusters: A, B, and C, with those exact descriptors.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
A clinician should not diagnose a personality disorder when the enduring pattern is better explained by:,Stable maladaptive traits across settings,"Another mental disorder, substance effects, or another medical condition",Long-standing interpersonal dysfunction,Early maladaptive schemas,2,"A personality disorder should not be diagnosed if the enduring pattern is better accounted for by another mental disorder, substance effects, or a medical condition.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
Which statement best reflects a limitation of the cluster system for personality disorders-,The clusters are invalid because no personality disorder can coexist with another,The clusters are useful only for children,"Traits from different clusters may co-occur, and the clustering system is not consistently validated",Each personality disorder belongs to more than one cluster in DSM-5-TR consistently validated,3,"The cluster system is clinically useful but limited because many patients show traits across clusters, and the clustering arrangement has not been consistently validated.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
"A man persistently suspects that coworkers are exploiting him, refuses to confide in anyone, and interprets neutral remarks as hidden attacks. The most likely diagnosis is:",Schizoid personality disorder,Paranoid personality disorder,Avoidant personality disorder,Narcissistic personality disorder,2,"Pervasive distrust, suspicion, reluctance to confide, and interpreting benign actions as threatening are classic features of paranoid personality disorder.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
Which feature most clearly distinguishes avoidant personality disorder from paranoid personality disorder-,Social withdrawal due to fear of embarrassment or inadequacy,Persistent anger in response to minor slights,Suspicion that others intend harm,Tendency to hold grudges,1,"Avoidant personality disorder involves withdrawal because of feelings of inadequacy and fear of criticism or embarrassment, whereas paranoid personality disorder involves distrust and fear of harmful intent.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
"A woman prefers solitary activities, has little desire for close relationships, appears emotionally cold, and is indifferent to praise or criticism. This presentation is most consistent with:",Schizoid personality disorder,Schizotypal personality disorder,Avoidant personality disorder,Dependent personality disorder,1,"Detachment from social relationships, minimal interest in closeness, emotional coldness, and indifference to praise or criticism are characteristic of schizoid personality disorder.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
Which feature is more characteristic of schizotypal personality disorder than schizoid personality disorder-,Emotional coldness,Preference for solitary activities,Odd beliefs and unusual perceptual experiences,Lack of close friends,3,"Schizotypal personality disorder is distinguished by cognitive-perceptual eccentricities such as odd beliefs, ideas of reference, or unusual perceptual experiences.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
"A socially isolated client reports strong discomfort in close relationships, suspiciousness, odd beliefs, and unusual speech. Which diagnosis is most likely-",Schizotypal personality disorder,Paranoid personality disorder,Schizoid personality disorder,Delusional disorder,1,"Social isolation combined with suspiciousness, odd beliefs, and unusual speech strongly suggests schizotypal personality disorder.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
Which statement about antisocial personality disorder is most accurate-,It can be diagnosed at age 16 if the behavior is severe,"It requires evidence of conduct disorder with onset before age 15, and the individual must be at least 18 years old",It is diagnosed whenever an adult commits repeated crimes,It is identical to psychopathy individual must be at least 18 years old,2,Antisocial personality disorder cannot be diagnosed before age 18 and requires evidence of conduct disorder before age 15.,Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
"A 23-year-old repeatedly deceives others, acts impulsively, violates the rights of others, and has a childhood history of serious conduct problems. The best diagnosis is:",Borderline personality disorder,Narcissistic personality disorder,Antisocial personality disorder,Histrionic personality disorder,3,"Deceitfulness, impulsivity, rights violations, and childhood conduct problems are central to antisocial personality disorder.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
Which feature best differentiates antisocial personality disorder from narcissistic personality disorder-,Grandiosity,Need for admiration,"History of conduct disorder and deceitful, aggressive behavior",Sensitivity to criticism,3,"A childhood history of conduct disorder and adult deceitfulness, aggression, and rule violation help distinguish antisocial personality disorder from narcissistic personality disorder.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
"A client has unstable relationships, marked impulsivity, recurrent self-harm, chronic emptiness, and frantic efforts to avoid abandonment. This pattern is most consistent with:",Dependent personality disorder,Borderline personality disorder,Histrionic personality disorder,Bipolar II disorder,2,"Instability in relationships, impulsivity, self-harm, emptiness, and frantic efforts to avoid abandonment are classic features of borderline personality disorder.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
Which characteristic most strongly favors borderline personality disorder over histrionic personality disorder-,Desire to be the center of attention,Shallow and rapidly shifting emotions,Self-destructiveness and chronic feelings of emptiness,Flamboyant style of interaction,3,"Borderline personality disorder is differentiated from histrionic personality disorder by self-destructive behavior, identity disturbance, and chronic emptiness.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
Borderline personality disorder is best differentiated from dependent personality disorder by the presence of:,Fear of abandonment,Need for reassurance,"Unstable intense relationships, identity disturbance, and impulsivity",Clinging behavior,3,"Although both disorders may involve fear of abandonment, borderline personality disorder is marked by unstable intense relationships, identity disturbance, and impulsive behavior.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
"A client is uncomfortable when not the center of attention, uses physical appearance to attract notice, and speaks in an impressionistic but vague manner. The most likely diagnosis is:",Narcissistic personality disorder,Histrionic personality disorder,Borderline personality disorder,Dependent personality disorder,2,"Need to be the center of attention, use of appearance for attention, and impressionistic speech are core signs of histrionic personality disorder.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
Which finding best distinguishes narcissistic personality disorder from histrionic personality disorder-,Need for attention in social situations,Exaggerated emotional expression,Desire for admiration based on perceived superiority,Seductive interpersonal style,3,"Narcissistic personality disorder seeks praise and admiration specifically for perceived superiority, unlike histrionic personality disorder, which seeks attention more generally.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
"A businessman believes he is uniquely gifted, expects special treatment, exploits others, and reacts with shame or anger when criticized. Which diagnosis is most likely-",Obsessive-compulsive personality disorder,Narcissistic personality disorder,Antisocial personality disorder,Paranoid personality disorder,2,"Grandiosity, entitlement, exploitiveness, and anger or shame in response to criticism are hallmarks of narcissistic personality disorder.",Medium,Abnormal Psychology,Chapter 12: Chapter 12,Chapter 12
