Question,Choice 1,Choice 2,Choice 3,Choice 4,Correct Answer (1-4),Explanation,Difficulty,Subject,Chapter,Topic
Qualitative item analysis differs from quantitative item analysis because it relies primarily on:,Correlation matrices,Mathematical modeling,Verbal data such as interviews and group discussions,Random assignment,3,"Qualitative item analysis relies primarily on verbal, nonstatistical methods such as interviews, discussions, and think-aloud approaches.",medium,Psychological Assessment,Chapter 8,Test Development
"A ""think aloud"" procedure is most useful for:",Measuring test-retest reliability,Revealing the thought processes examinees use while answering items,Replacing standard scoring keys,Eliminating the need for pilot work,2,"Think-aloud procedures are useful because they expose how examinees interpret, reason through, and respond to specific items.",medium,Psychological Assessment,Chapter 8,Test Development
A testtaker reports that an item was confusing because two choices seemed correct for different reasons. Which procedure would best help the developer understand this problem?,Norm conversion,Think-aloud administration,Split-half reliability,Age standardization,2,"When the issue concerns the way an examinee understood and reasoned through an item, a think-aloud method offers direct evidence about the misunderstanding.",medium,Psychological Assessment,Chapter 8,Test Development
Which of the following is the best reason to revise an existing test?,The publisher wants a new cover design,"The norms, language, theory base, or psychometric properties are no longer adequate",A single examinee found the test difficult,Another test exists in the same domain,2,"Tests are revised when evidence shows that content, norms, theory, or psychometric quality no longer sufficiently supports intended use.",medium,Psychological Assessment,Chapter 8,Test Development
Which statement about test revision is most accurate?,Revision is unnecessary once a test has acceptable face validity,Revision may be required when norms become outdated or content becomes culturally inappropriate,Revision should occur only every ten years regardless of evidence,Revision is limited to changing instructions,2,"Revision is warranted when norms no longer represent the target population or when language/content becomes outdated, inappropriate, or psychometrically weak.",medium,Psychological Assessment,Chapter 8,Test Development
A school division continues using a test with obsolete vocabulary that students no longer understand. The strongest justification for revision is:,Improved office efficiency,Increased examiner convenience,Dated verbal content that threatens appropriate use,Reduced printing cost,3,"If students no longer understand the vocabulary, the test may produce misleading scores unrelated to the intended construct. That is a strong basis for revision.",medium,Psychological Assessment,Chapter 8,Test Development
"In developing an item bank, the collection of all candidate items before final selection is called the:",Norm group,Criterion pool,Item pool,Validation sample,3,The item pool is the reservoir of candidate items from which final items may be chosen for a test or item bank.,medium,Psychological Assessment,Chapter 8,Test Development
A major advantage of an item bank is that it can support:,Only essay scoring,Computerized adaptive testing and multiple fixed forms,Only qualitative interpretation,Only projective assessment,2,A well-developed item bank can support both fixed-form test assembly and computerized adaptive testing.,medium,Psychological Assessment,Chapter 8,Test Development
"Under the PAP Code of Ethics, tests and assessment materials should be handled only by:",Anyone with administrative authority,Qualified or licensed users or personnel,Any teacher who requests them,All mental health volunteers,2,"Ethically, assessment materials and procedures should be handled only by qualified or licensed users or personnel to protect the integrity, security, and proper use of tests.",medium,Psychological Assessment,Chapter 8,Test Development
A psychometrician is asked to independently interpret complex assessment protocols without appropriate oversight. Which is the most defensible response?,Proceed if the client insists,Interpret them independently to save time,Decline and work within the supervision and boundaries prescribed by law and ethics,Release the protocols to the referring party instead,3,"Psychometricians must work within legal and ethical boundaries, including supervision requirements where applicable, and should not independently perform functions beyond competence or authorized scope. This aligns with RA 10029 and the PAP Code of Ethics.",medium,Psychological Assessment,Chapter 8,Test Development
Which ethical principle is most directly violated when test protocols and interpretive records are left accessible to unqualified staff?,Test utility,Confidentiality and security of assessment records,Scaling adequacy,Construct underrepresentation,2,Leaving protocols and interpretive records accessible to unqualified staff violates confidentiality and the ethical duty to secure assessment materials from unauthorized persons.,medium,Psychological Assessment,Chapter 8,Test Development
"A developer creates a new test using weak procedures, no validation, and no standardization, then markets it for professional use. This practice is most inconsistent with the requirement that:",Tests be brief and easy to score,"Tests be based on current scientific findings, psychometric properties, validation, and standardization procedures",Tests maximize face validity only,Tests be developed solely from intuition,2,"Ethical test construction requires scientific grounding, appropriate psychometric properties, validation, and standardization. Marketing an unvalidated tool for professional use violates this standard.",medium,Psychological Assessment,Chapter 8,Test Development
"A client is invited to participate in an online tryout of a new assessment tool. Before participation, the examiner explains the purpose, procedures, and likely uses of information. This most directly reflects:",Contrast group methodology,Informed consent,Parallel-forms reliability,Item branching,2,"Explaining the purpose, procedures, and use of information before participation reflects informed consent, including in online or telepsychological contexts.",medium,Psychological Assessment,Chapter 8,Test Development
Which situation best reflects sound and ethical test development practice in the Philippines?,"A psychometrician develops and deploys a high-stakes test without supervision, validation, or secure handling procedures","A developer bases construction on scientific evidence, conducts tryout and item analysis, protects materials, and ensures qualified use",A clinic adopts an online test solely because it is popular on social media,A school retains flawed items because they appear difficult,2,"This option integrates sound psychometric development with ethical practice: evidence-based construction, empirical tryout, item analysis, protection of materials, and qualified use. It best reflects both competent test development and Philippine ethical/legal expectations.",medium,Psychological Assessment,Chapter 8,Test Development
Which statement best reflects a core difficulty in defining intelligence?,Intelligence refers only to academic achievement.,Intelligence has one universally accepted operational definition.,Intelligence has been conceptualized differently by various theorists.,Intelligence is identical to sensory acuity.,3,"Intelligence has no single universally accepted definition. Different theorists have emphasized different elements such as general ability, adaptation, reasoning, problem solving, and practical functioning.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
"A psychologist defines intelligence as the general capacity to act purposefully, think rationally, and deal effectively with the environment. This definition is most closely associated with:",Alfred Binet,David Wechsler,L. L. Thurstone,Howard Gardner,2,"This wording closely matches Wechsler's well-known definition of intelligence as the aggregate or global capacity to act purposefully, think rationally, and deal effectively with the environment.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Which view is most consistent with Spearman's theory?,Intelligence consists of independent multiple intelligences with equal status.,A general factor underlies performance across diverse mental tasks.,Social and practical skills are the only valid indicators of intelligence.,Intelligence is best measured only through culture-specific content.,2,"Spearman's theory proposes a general intelligence factor, or g, that contributes to performance across many different kinds of mental tasks.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Thurstone's contribution to intelligence theory is best described as:,Rejection of all group factors,Emphasis on primary mental abilities rather than a single undivided ability,Assertion that intelligence cannot be measured psychometrically,Claim that IQ should be based only on chronological age,2,Thurstone argued that intelligence is better understood in terms of several primary mental abilities rather than one completely unitary general factor.,medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
A model that distinguishes between acquired knowledge and reasoning in novel situations refers to:,Face validity and content validity,Fluid and crystallized intelligence,Verbal and performance validity,Trait and state intelligence,2,The fluid-crystallized model distinguishes novel reasoning and problem solving from acquired knowledge and learned skills.,medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Which example best illustrates crystallized intelligence?,Solving a completely unfamiliar abstract matrix problem,Quickly identifying a novel pattern without prior instruction,Using accumulated vocabulary and general information,Adapting to a new puzzle through trial and error alone,3,"Crystallized intelligence reflects accumulated knowledge, vocabulary, and information gained through education and experience.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Which example best illustrates fluid intelligence?,Recalling learned historical facts,Defining advanced vocabulary terms,Solving a new logic problem with minimal dependence on schooling,Answering questions about previously studied content,3,Fluid intelligence involves reasoning through unfamiliar problems and adapting to novel tasks without relying heavily on previously learned content.,medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Howard Gardner's theory differs from Spearman's in that Gardner:,rejected the idea that different abilities may exist,proposed several relatively distinct intelligences,argued that intelligence is measured only by IQ,viewed intelligence as nothing more than school performance,2,"Gardner proposed multiple intelligences, arguing that human ability is composed of several relatively distinct forms rather than a single dominant general factor.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Sternberg's triarchic perspective emphasizes:,"sensory discrimination, reflex speed, and reaction time","analytic, creative, and practical aspects of intelligent behavior",only verbal and nonverbal reasoning,the complete irrelevance of adaptation,2,"Sternberg's triarchic theory highlights analytic, creative, and practical dimensions of intelligence, especially how people adapt to real-world demands.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Which statement best distinguishes Binet's approach from Galton's?,"Binet preferred sensory tests, whereas Galton emphasized judgment","Binet favored complex mental tasks, whereas Galton emphasized sensory processes",Binet believed intelligence could not be assessed at all,Binet rejected the role of reasoning in intelligence,2,"Galton emphasized sensory and psychophysical processes, whereas Binet argued that intelligence should be assessed through more complex mental activities involving judgment and reasoning.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Which principle was central to early Binet scale development?,Personality traits should be included in IQ,Age differentiation in performance is useful in evaluating mental development,Only nonverbal items are valid indicators of intelligence,Intelligence scores should not be standardized,2,"Early Binet scales relied on age differentiation, using age-graded performance to assess the level of mental development.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
The original intelligence quotient based on mental age and chronological age is computed as:,MA SD 100,CA MA 100,MA CA 100,Raw score age 100,3,The original ratio IQ was calculated by dividing mental age by chronological age and multiplying the result by 100.,medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
A major reason the ratio IQ became less suitable for adults is that:,adults no longer possess measurable intelligence,mental age does not increase linearly across the lifespan,chronological age cannot be determined accurately,adults are assessed only through personality tests,2,Ratio IQ becomes less meaningful in adulthood because mental age does not continue to rise in a simple linear way across the lifespan.,medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
The deviation IQ is most accurately described as:,a score derived from the difference between verbal and performance tasks,an age ratio score multiplied by 10,a score expressing relative standing within an age-based normative group,a raw score adjusted only for examiner bias,3,Deviation IQ indicates how a person performs relative to others in the same age-based normative group rather than using a mental-age ratio.,medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Which feature best characterizes modern Stanford-Binet models?,Exclusive reliance on a single sensory factor,A hierarchical model with general intelligence at the top,Elimination of all memory tasks,Refusal to report composite scores,2,"Modern Stanford-Binet models are hierarchical, with general intelligence at the top and broader cognitive domains organized beneath it.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
"In the Wechsler tradition, a major advantage of grouping subtests into indexes is that it:",eliminates all measurement error,permits interpretation of broader domains of functioning,makes individual subtests more reliable than full-scale scores,removes the need for norms,2,"Grouping subtests into indexes allows examiners to interpret broader cognitive domains such as verbal comprehension, working memory, and processing speed.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Which of the following is a major index commonly represented in modern Wechsler scales?,Moral reasoning,Dream analysis,Working memory,Projective synthesis,3,Working memory is one of the major cognitive indexes represented in modern Wechsler intelligence scales.,medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
A clinician should be most cautious when interpreting:,highly reliable composite IQ scores only,subtest pattern differences as if they were definitive diagnostic conclusions,age-based norms from a current manual,standard scores derived from representative samples,2,"Subtest pattern differences may suggest hypotheses, but they should not be treated as definitive diagnostic conclusions because subtests are generally less dependable than broader composite scores.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Which task is most likely to appear in an intelligence test designed to sample abstract reasoning?,Free association to ambiguous stimuli,Completing patterned matrices,Writing an autobiographical essay,Rating personal preferences on a checklist,2,Patterned matrices are classic intelligence test tasks used to assess abstract and nonverbal reasoning.,medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Vocabulary subtests are often valued because they:,are highly sensitive to momentary fatigue and mood,tend to be among the least stable indicators of ability,are often strong indicators of verbal knowledge and are relatively stable,are culture-free measures of intelligence,3,Vocabulary subtests are often valued because they reflect accumulated verbal knowledge and are typically among the more stable indicators of cognitive functioning.,medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
A performance or nonverbal scale was historically valued mainly because it:,measures only motor speed,attempts to reduce dependence on language-heavy content,"is unaffected by culture, schooling, or experience",eliminates the need for trained examiners,2,Performance or nonverbal scales were historically valued because they reduce reliance on language-heavy material and can provide an alternative way of assessing problem solving.,medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Which statement is most accurate regarding culture-fair or culture-reduced intelligence testing?,Such tests have fully eliminated cultural influences in practice,Removing verbal content automatically guarantees fairness,"Efforts to reduce bias help, but no test is entirely free from cultural influence",Nonverbal tests have always shown superior predictive validity over traditional tests,3,"Culture-reduced tests may lessen some sources of bias, but no intelligence test is completely free from cultural, linguistic, and experiential influences.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
A psychometrician is asked to administer an intelligence test to a client whose language differs substantially from that of the test materials. The most appropriate action is to:,proceed without qualification because intelligence is universal,use the test and ignore language effects in the report,select tools appropriate to the client's language and characteristics,translate the items ad lib during administration and score normally,3,Ethical and technically sound assessment requires selecting instruments appropriate to the client's language and relevant characteristics to preserve fairness and interpretive validity.,medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Which statement best reflects a sound interpretation of group differences in intelligence test scores?,Mean differences automatically prove genetic inferiority,Group mean differences must be interpreted cautiously because environmental and cultural factors are difficult to separate,Group differences are irrelevant in all testing contexts,All observed differences are caused by test invalidity alone,2,"Group differences in intelligence scores require cautious interpretation because environmental, cultural, and social influences are complex and cannot be reduced to a single cause.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
The Flynn effect refers to:,a steady decline in all forms of measured intelligence over time,average rises in measured IQ across generations or re-norming periods,improved validity of projective tests,the effect of examiner feedback on performance tasks,2,The Flynn effect refers to the observed rise in average IQ scores across generations or across different restandardization periods.,medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Which conclusion is most justified from the Flynn effect?,People necessarily became proportionally wiser in daily life at the same rate as IQ gains,Rising IQ scores automatically mean that old norms remain appropriate indefinitely,"Test norms can become outdated over time, affecting score interpretation",Intelligence tests no longer require standardization,3,"The Flynn effect shows that test norms may become outdated, which is why intelligence tests require periodic restandardization to maintain accurate interpretation.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Which statement best captures construct validity in intelligence testing?,It concerns only whether the test looks intelligent to the public,It concerns whether the test truly measures the theoretical construct it claims to assess,It refers only to the correlation of scores with examiner ratings,It is established solely by high internal consistency,2,"Construct validity addresses whether a test genuinely measures the theoretical construct, such as intelligence, that it is intended to assess.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
A test correlates highly with school grades but fails to reflect the broader theoretical domain it claims to measure. This finding suggests that:,"criterion-related evidence may be present, but construct validity remains questionable",construct validity is automatically established,the test is culture-free,reliability is unnecessary,1,"A strong relation with school grades may support criterion-related evidence, but it does not by itself prove that the test adequately represents the broader construct it claims to measure.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Which of the following would provide the strongest support for the construct validity of an intelligence test?,It is popular among examiners,It shows predictable relations with other measures of cognitive ability while differing from unrelated constructs,Its items are difficult,It contains both verbal and nonverbal tasks only,2,Construct validity is strengthened when a test relates to similar constructs as theory predicts and is distinguishable from unrelated constructs.,medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Why is standardization crucial in intelligence testing?,It guarantees that all interpretations are correct,It ensures uniform procedures and meaningful comparison to norms,It eliminates the need for examiner training,It permits the use of obsolete tests,2,"Standardization is crucial because it provides uniform administration and scoring procedures, allowing test scores to be compared meaningfully to normative data.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Which score is generally the more dependable basis for major decisions?,A single unusual response to one item,A subtest scatter pattern interpreted in isolation,"A well-supported composite score from a reliable, valid measure",An examiner's intuition without test data,3,Major decisions are best based on dependable composite scores from measures with strong reliability and validity rather than on isolated responses or intuition alone.,medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
A psychometrician explains an IQ result as if it were perfectly precise and ignores the possibility of measurement error. This is problematic because:,intelligence scores are ratio data,observed scores are estimates rather than error-free reflections of ability,confidence intervals apply only to personality tests,IQ scores cannot be interpreted statistically,2,"IQ scores are observed scores that include some degree of measurement error, so they should be understood as estimates rather than perfectly exact reflections of ability.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
"In evaluating a client with hearing impairment, the most appropriate test selection principle is to:",retain the standard verbal test to preserve comparability,choose an assessment method appropriate to the client's relevant characteristics,avoid intelligence testing altogether,rely solely on school grades,2,"Appropriate test selection requires choosing methods suited to the client's relevant characteristics, including sensory limitations, so that the assessment is fair and meaningful.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Which practice best aligns with ethical assessment in the Philippines?,Using any available test if the referral is urgent,"Administering only tests that are standardized, valid, reliable, and referable to the client population",Releasing raw scores to teachers upon verbal request,Photocopying test materials to reduce costs,2,"Ethical assessment in the Philippines requires the use of tests that are standardized, valid, reliable, and appropriate to the population being assessed.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
A psychometrician is pressured by a school administrator to disclose raw IQ scores and item responses of a student to nonqualified personnel. The most ethical response is to:,release all raw data to maintain transparency,release only the interpretive summary to authorized recipients and protect test data,post the results in the student's class file for convenience,disclose the data if the administrator insists,2,Ethical practice requires protecting confidential test data and releasing only appropriate interpretive information to authorized recipients.,medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Which situation most clearly reflects the boundary of competence principle?,Administering a newly encountered intelligence test without study because the manual is available,Interpreting a specialized cognitive battery beyond one's training without supervision,"Providing services only within one's education, training, supervised experience, and competence",Delegating interpretation to an untrained assistant,3,"The boundary of competence principle requires professionals to provide services only within areas supported by their education, training, supervised experience, and professional competence.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
"A third-party interpreter is needed during intelligence testing. According to ethical standards, the assessor should primarily ensure:",that the interpreter gives clues to help the client relax,"that confidentiality and test security are protected, and limitations are noted",that the interpreter paraphrases items freely for cultural relevance,"that the interpreter, rather than the assessor, explains the final diagnosis",2,"When an interpreter is used, the assessor must protect confidentiality and test security and recognize that the use of an interpreter may introduce limitations affecting interpretation.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Which statement about explaining intelligence test results is most ethical?,Results should always be explained using technical jargon to preserve scientific accuracy,Results may be explained in nontechnical language to designated recipients when appropriate,Scores should never be explained to clients,Only raw scores should be disclosed because they are the most objective,2,"Ethical communication of assessment findings includes explaining results in understandable, nontechnical language to appropriate recipients when indicated.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
A psychometrician uses an obsolete intelligence test and gives strong conclusions without reservation. This is unethical mainly because:,older tests are always easier,obsolete tools may yield interpretations unsupported by current norms and evidence,only psychologists may discuss intelligence,test revision is a purely commercial concern,2,Using obsolete tests is unethical because outdated norms and evidence may lead to conclusions that are no longer psychometrically defensible.,medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Which statement best integrates psychometric and ethical principles in intelligence assessment?,A technically strong test may be used in any population without adaptation,"Fair assessment requires both sound measurement and attention to cultural, linguistic, and legal-ethical factors",Ethical practice is separate from test validity,"Once reliability is high, examiner judgment is unnecessary",2,"Fair intelligence assessment requires both strong psychometric quality and careful attention to cultural, linguistic, professional, and ethical considerations.",medium,Psychological Assessment,Chapter 9,Intelligence and Its Measurement
Which statement best describes the role of assessment in education?,It is used only to rank students from highest to lowest,"It is used to support decisions about screening, diagnosis, placement, progress, and intervention",It is intended mainly to replace classroom instruction,It is relevant only for students with disabilities,2,"Educational assessment serves multiple functions, including identifying students at risk, diagnosing areas of strength and weakness, monitoring progress, informing placement, and guiding intervention.",medium,Psychological Assessment,Chapter 10,Assessment for Education
A school uses a standardized test at the beginning of the year to identify learners who may be at risk for reading failure so that early help can be provided. The primary purpose of the test is:,Diagnosis,Screening,Placement,Credentialing,2,Screening is used to quickly identify students who may be at risk and who may need further evaluation or early intervention.,medium,Psychological Assessment,Chapter 10,Assessment for Education
"Which criticism of large-scale educational testing is most closely reflected in the phrase ""teaching to the test""?",Teachers may neglect all forms of discipline,Teachers may narrow instruction to material most likely to appear on the examination,Students may refuse to attend school during testing week,Schools may eliminate grading systems entirely,2,"""Teaching to the test"" refers to narrowing instruction so that classroom teaching becomes excessively focused on test content and format rather than broader learning goals.",medium,Psychological Assessment,Chapter 10,Assessment for Education
Which is the strongest argument in favor of standardized educational testing?,It guarantees that all learners have equal intelligence,It eliminates the need for teacher judgment,"It can provide screening, diagnostic, and comparative information useful for educational decision-making",It ensures that all students learn at the same rate,3,"A strong pro-testing argument is that standardized tests can support early detection, diagnosis, and meaningful comparisons that help guide educational planning and intervention.",medium,Psychological Assessment,Chapter 10,Assessment for Education
Which statement best distinguishes norm-referenced from criterion-referenced interpretation in educational assessment?,"Norm-referenced interpretation compares performance with a group, whereas criterion-referenced interpretation compares performance with a defined standard",Norm-referenced interpretation is always fairer than criterion-referenced interpretation,Criterion-referenced interpretation requires no content standards,Criterion-referenced interpretation is used only in intelligence testing,1,"Norm-referenced interpretation locates performance relative to others, while criterion-referenced interpretation focuses on whether a learner met a defined objective or standard.",medium,Psychological Assessment,Chapter 10,Assessment for Education
A teacher wants to know whether a student has mastered long division after instruction. Which type of interpretation is most appropriate?,Norm-referenced,Criterion-referenced,Ipsative,Projective,2,"When the question is whether a student mastered a specific instructional objective, criterion-referenced interpretation is most appropriate.",medium,Psychological Assessment,Chapter 10,Assessment for Education
The Common Core State Standards were designed primarily to:,Replace all forms of classroom assessment,Define what students should know and be able to do at each grade level in key subject areas,Eliminate differences in curriculum across all nations,Restrict assessment only to language-based tasks,2,"The Common Core framework was intended to articulate grade-level expectations in major academic areas, especially language arts and mathematics.",medium,Psychological Assessment,Chapter 10,Assessment for Education
Which statement best reflects a sound professional view of standardized educational tests?,They are inherently harmful and should never be used in schools,They are useful only when teacher-made tests are unavailable,They can be beneficial when used judiciously and interpreted within a broader educational context,They should be the sole basis for major educational decisions,3,"A balanced professional position is that standardized tests can be useful, but only when applied thoughtfully and interpreted alongside other information.",medium,Psychological Assessment,Chapter 10,Assessment for Education
"In a response to intervention framework, the most intensive and individualized services are typically provided at:",Tier 1,Tier 2,Tier 3,Tier 4,3,"In the typical RtI model, Tier 3 consists of the most intensive, individualized interventions for students who do not respond adequately to earlier tiers.",medium,Psychological Assessment,Chapter 10,Assessment for Education
Which best describes Tier 1 in a response to intervention model?,Highly individualized special education services for a few learners,General classroom instruction and universal supports for all learners,Home-based intervention provided by parents only,Psychiatric treatment for severe emotional disturbance,2,"Tier 1 refers to core instruction delivered to all students, with universal screening and general classroom supports.",medium,Psychological Assessment,Chapter 10,Assessment for Education
A student who does not respond adequately to high-quality classroom instruction is given small-group supplemental reading instruction and progress is monitored frequently. This is most characteristic of:,Dynamic assessment,Tier 2 intervention,Portfolio assessment,Peer appraisal,2,"Tier 2 typically includes targeted supplemental instruction, often in small groups, with frequent progress monitoring for students who need more than universal classroom support.",medium,Psychological Assessment,Chapter 10,Assessment for Education
Which feature is central to response to intervention?,Reliance on a single intelligence score,Frequent monitoring of student progress to guide decisions,Exclusive use of projective techniques,Placement based only on teacher referral,2,"Progress monitoring is central to RtI because decisions about intensifying, maintaining, or changing intervention depend on student response data.",medium,Psychological Assessment,Chapter 10,Assessment for Education
Dynamic assessment is most strongly associated with the idea that assessment should examine:,Only what the learner can do independently without assistance,Stable traits that are assumed not to change,Learning potential through guided interaction and mediated assistance,Academic achievement without feedback or coaching,3,"Dynamic assessment examines how performance changes when support, instruction, or mediation is provided, thereby focusing on learning potential rather than static performance alone.",medium,Psychological Assessment,Chapter 10,Assessment for Education
Which statement best contrasts dynamic assessment with traditional standardized assessment?,Dynamic assessment avoids all professional judgment,"Dynamic assessment may involve teaching, prompting, or coaching during the evaluation process","Traditional assessment focuses on potential, while dynamic assessment focuses only on past learning",Traditional assessment is never standardized,2,"Unlike traditional standardized approaches that attempt to minimize intervention during testing, dynamic assessment may intentionally include prompts or coaching to examine how the learner benefits from assistance.",medium,Psychological Assessment,Chapter 10,Assessment for Education
Which is a major challenge in evaluating dynamic assessment?,It is always too brief to be useful,Its diverse goals and procedures can make validity judgments more difficult,It cannot be used with children,It does not allow retesting,2,"Because dynamic assessment varies widely in procedures and purposes, evaluating its psychometric soundness can be more complex.",medium,Psychological Assessment,Chapter 10,Assessment for Education
A school psychologist helps a child solve sample problems during the evaluation to determine how much assistance improves performance and what kind of mediation is effective. This approach is best described as:,Static assessment,Dynamic assessment,Criterion keying,Norming,2,The key feature is mediated assistance used during assessment to determine learning potential and helpful forms of support.,medium,Psychological Assessment,Chapter 10,Assessment for Education
Which of the following is the best example of a measure of general achievement?,"A broad battery assessing reading, mathematics, language, science, and social studies",A checklist of classroom behavior completed by parents,An interest inventory for career planning,A projective storytelling task,1,A general achievement measure samples broad areas of academic learning rather than a narrow skill set.,medium,Psychological Assessment,Chapter 10,Assessment for Education
Which statement best describes an achievement test?,It is designed primarily to estimate future learning potential,It measures what an individual has already learned or accomplished,It measures unconscious motives,It is used only with preschool children,2,Achievement tests assess acquired knowledge or skill resulting from prior instruction or experience.,medium,Psychological Assessment,Chapter 10,Assessment for Education
"A mathematics examination designed to identify specific weaknesses in borrowing, regrouping, and fraction operations is best classified as a:",General achievement test,Diagnostic test,Personality test,Screening interview,2,Diagnostic tests identify specific strengths and weaknesses within a domain and are useful for remediation planning.,medium,Psychological Assessment,Chapter 10,Assessment for Education
Which is the best example of an aptitude test?,A test of mastery of last week's biology lesson,A measure used to estimate readiness or capacity to benefit from future instruction,A checklist of emotional symptoms,A portfolio of completed art projects,2,Aptitude tests are designed to estimate potential for future learning or performance.,medium,Psychological Assessment,Chapter 10,Assessment for Education
Which statement best differentiates aptitude from achievement?,"Aptitude concerns present mastery only, whereas achievement concerns future potential only",Aptitude is unrelated to learning,"Aptitude generally estimates capacity to learn or benefit from instruction, whereas achievement reflects acquired learning",There is never any overlap between aptitude and achievement,3,"This captures the standard distinction: aptitude looks forward to likely performance or readiness, while achievement reflects what has already been learned.",medium,Psychological Assessment,Chapter 10,Assessment for Education
Which type of educational test would be most appropriate for deciding whether a child needs targeted remediation in reading decoding?,Diagnostic test,Interest inventory,Peer nomination form,College entrance examination,1,"When the goal is to identify the source of reading difficulty in order to target remediation, diagnostic testing is most appropriate.",medium,Psychological Assessment,Chapter 10,Assessment for Education
A preschool child is evaluated to estimate readiness for later school learning. Which type of test is most directly relevant?,Aptitude test,Projective test,Neuropsychological battery only,Integrity test,1,"At the preschool level, aptitude-type measures are commonly used to estimate readiness and potential for later learning.",medium,Psychological Assessment,Chapter 10,Assessment for Education
Which statement best characterizes psychoeducational test batteries?,They are limited to a single subject area,They combine measures relevant to cognitive and academic functioning for educational decision-making,They are used only in industrial settings,They avoid all interpretation of strengths and weaknesses,2,Psychoeducational batteries are designed to provide a broader picture of abilities and achievement relevant to school functioning.,medium,Psychological Assessment,Chapter 10,Assessment for Education
Which is an important use of psychoeducational test batteries in schools?,Determining astrological compatibility of students and teachers,Assisting in identifying learning problems and informing intervention planning,Replacing all classroom observations,Predicting political preferences,2,A major purpose of psychoeducational batteries is to clarify learning difficulties and guide educational recommendations.,medium,Psychological Assessment,Chapter 10,Assessment for Education
A school psychologist selects subtests from different batteries to obtain a more comprehensive view of a learner's abilities. This practice is most closely related to:,Response bias,Cross-battery assessment,Split-half reliability,Face validity,2,Cross-battery assessment refers to drawing from more than one test battery to obtain a more comprehensive assessment profile.,medium,Psychological Assessment,Chapter 10,Assessment for Education
Which statement best describes performance assessment?,It requires only recognition of correct answers from limited choices,It evaluates work samples or tasks that require the student to demonstrate knowledge and skills,It is identical to a true-false examination,It is appropriate only for graduate students,2,Performance assessment requires active demonstration of competence rather than simple recognition of a correct option.,medium,Psychological Assessment,Chapter 10,Assessment for Education
Which of the following is the clearest example of a performance task?,Choosing the correct option from four choices about grammar rules,Completing a blueprint design in an architecture course,Answering yes or no to ten factual statements,Marking a percentile rank on an answer sheet,2,"A blueprint task requires actual performance in the domain, making it a strong example of a performance task.",medium,Psychological Assessment,Chapter 10,Assessment for Education
Portfolio assessment is best defined as:,"Evaluating work samples collected to represent a learner's progress, effort, or achievement",Ranking students solely by class standing,Measuring reflexes in laboratory settings,Using only standardized group tests,1,Portfolio assessment involves judging accumulated work samples that reflect learning over time.,medium,Psychological Assessment,Chapter 10,Assessment for Education
